station_id,province,district,name,network,operator,lat,lon,plug_count,gun_count,max_kw,total_site_kw,dc_fast,price_per_kwh,open_hours,status,source_url,verification_status,verification_note,confidence,notes,updated_by,active
bangkok_kml_50964d545cfd,Bangkok,,Shell Srinakarin Bangkok 120kW,Sharge,Sharge,13.7036403,100.6455333,2,2,120,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
samut_prakan_kml_fd578f92af21,Samut Prakan,,Shell Srinakarin Samut Prakan 180 kW,Sharge,Sharge,13.6491655,100.6401391,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
songkhla_kml_fc5fe21bbdfc,Songkhla,,Shell Tha Chang Songkhla 180 kW,Sharge,Sharge,7.0093338,100.4146241,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_e9685a0e0a42,Bangkok,,Shell Thakam Rama2 Bangkok 180kW,Sharge,Sharge,13.668032,100.447692,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_71af1134d87c,Bangkok,,Shell Thapra Bangkok 180kW,Sharge,Sharge,13.707669,100.4817597,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
nakhon_si_thammarat_kml_dbff28262cfb,Nakhon Si Thammarat,,Shell Thungsong Nakhonsithammarat 180 kW,Sharge,Sharge,8.176187,99.6317908,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_cdac8bdf39ea,Bangkok,,Shell Vibhavadi Bangkok 180 kW,Sharge,Sharge,13.8409707,100.5588861,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
nan_kml_8eea5d6a3ffb,Nan,,Spark - BCP - Borommaratchachonnani Km.10 (Inbound) (0083),Sharge,Sharge,13.78748,100.37135,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
chiang_mai_kml_936033a72b96,Chiang Mai,,Spark - BCP - Chiang Mai Oil Company Limited (0135),Sharge,Sharge,18.748204,99.018845,4,4,120,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
khon_kaen_kml_33f0e83b4607,Khon Kaen,,Spark - BCP - ASPS Retail And Energy Khon Kaen (0357),Sharge,Sharge,16.449924,102.757165,6,6,120,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
nakhon_phanom_kml_d53a63220655,Nakhon Phanom,,"Spark - BSRC - BTD Petroleum (Nakhonphanom) Co., Ltd (0179)",Sharge,Sharge,17.35997,104.7898,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
nakhon_si_thammarat_kml_c31e9d6f8565,Nakhon Si Thammarat,,Spark - BCP - Nong Kao Branch 2 (Nakhon Si Thammarat) (0207),Sharge,Sharge,8.484362,99.924784,2,2,180,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
phetchaburi_kml_f71a3dd4aaaf,Phetchaburi,,Spark - BCP - Phetchaburi NKN (0050),Sharge,Sharge,13.29477,99.822646,6,6,300,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
saraburi_kml_899447fe4355,Saraburi,,Spark - BCP - Hin Krong SaraBuri Km.94 (0041),Sharge,Sharge,14.415544,100.891887,6,6,200,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
udon_thani_kml_ee5436679ed7,Udon Thani,,Spark - BCP - Udonthani KM.114 (0360),Sharge,Sharge,17.380031,102.746465,6,6,120,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",low,Provider=Sharge; imported from KML; not operator-verified.,kml_import,true
khon_kaen_kml_bfb7af4513e2,Khon Kaen,,มทร.ขอนแก่น โรงจอดรถข้างอาคาร 12,EleX,EleX,16.42983,102.861864,3,,60,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_f35ef8595c4f,Bangkok,,PT สะพานสูง,EleX,EleX,13.775199,100.706096,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
phitsanulok_kml_6101b38ca5fe,Phitsanulok,,PT พิษณุโลก 3,EleX,EleX,16.760609,100.192509,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
phitsanulok_kml_c4bc9d52397a,Phitsanulok,,PT พรหมพิราม 6,EleX,EleX,17.097131,100.310218,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chiang_mai_kml_288eda44a0d9,Chiang Mai,,PT สารภี 2 (ถ.ซุปเปอร์ไฮเวย์),EleX,EleX,18.670699,99.051873,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
nakhon_sawan_kml_5d085135d4da,Nakhon Sawan,,PT โกรกพระ 2,EleX,EleX,15.573214,100.125721,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chachoengsao_kml_7993dbe15ceb,Chachoengsao,,PT บางคล้า4 (ถ.304 กม.86),EleX,EleX,13.667578,101.191841,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
lampang_kml_3839242364c8,Lampang,,PT สบปราบ,EleX,EleX,17.905597,99.341971,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
rayong_kml_ae5f772469a6,Rayong,,PT นิคมพัฒนา 5,EleX,EleX,12.779179,101.165181,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_1d883418658e,Bangkok,,PT ถนนกาญจนาภิเษก1 (กม.18),EleX,EleX,13.678271,100.407063,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_c22ad0dd08d9,Chon Buri,,PT บ้านบึง 10,EleX,EleX,13.327296,101.090292,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chiang_mai_kml_babd24d1a776,Chiang Mai,,PT สันกำแพง 6,EleX,EleX,18.778689,99.070569,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chiang_mai_kml_ba476cdcc75a,Chiang Mai,,PT หางดง 7,EleX,EleX,18.719782,98.971414,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_c5745ab1cf9e,Chon Buri,,PT บางพระ3 (ถ.ชลบุรี-พัทยาขาออก),EleX,EleX,13.213352,101.006194,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chachoengsao_kml_0df15022f679,Chachoengsao,,PT บางปะกง 2,EleX,EleX,13.56577,100.99736,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
nakhon_ratchasima_kml_c8da5e55d006,Nakhon Ratchasima,,PT นครราชสีมา 8,EleX,EleX,14.979298,102.085261,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
nakhon_pathom_kml_dcc05d4d94a1,Nakhon Pathom,,PT พุทธมณฑลสาย 5,EleX,EleX,13.719011,100.298234,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_ed5bab6093fb,Pathum Thani,,PT คลองหลวง 3,EleX,EleX,14.06498,100.62519,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_afc1c414ca5e,Pathum Thani,,PT คลองหลวง 4,EleX,EleX,14.048217,100.615902,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_33c8c96b362c,Pathum Thani,,PT คลองหลวง 6,EleX,EleX,14.111119,100.619106,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_3ece6323e730,Nonthaburi,,PT ลาดปลาดุก 2,EleX,EleX,13.909478,100.330226,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_62acb2c21998,Nonthaburi,,PT บางบัวทอง 4,EleX,EleX,13.880929,100.433661,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_1612705560c1,Bangkok,,PT ถ.กรุงเทพกรีฑา 2,EleX,EleX,13.741734,100.680671,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_a25f9c580d5c,Bangkok,,PT ถนนนิมิตรใหม่2 (ซ.25),EleX,EleX,13.869425,100.73174,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_02e4b31278a6,Bangkok,,PT ถ.ราชพฤกษ์,EleX,EleX,13.934456,100.455708,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_14c873ab398b,Pathum Thani,,PT ถนนกาญจนาภิเษก2 (กม.53),EleX,EleX,13.998349,100.449393,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_c19094e9b2e7,Chon Buri,,PT บ้านบึง 9,EleX,EleX,13.328732,101.117977,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chachoengsao_kml_0beb8b13444d,Chachoengsao,,PT ฉะเชิงเทรา 9,EleX,EleX,13.760263,100.989859,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_7afe3fd2d799,Chon Buri,,PT พานทอง 3,EleX,EleX,13.42165,101.09888,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
lampang_kml_df7d4acdcf4a,Lampang,,PT เถิน 3,EleX,EleX,17.617992,99.232432,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
nonthaburi_kml_ac5802e5e8af,Nonthaburi,,PT บางบัวทอง 12,EleX,EleX,13.949136,100.410941,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
uttaradit_kml_16fbee9ffefa,Uttaradit,,PT อุตรดิตถ์,EleX,EleX,17.584761,100.139693,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_6c0de2eb7331,Chon Buri,,PT ถ.ศุขประยูรชลบุรี 1,EleX,EleX,13.405672,101.043244,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_2a4b5ebe0aaf,Chon Buri,,PT ศรีราชา 8,EleX,EleX,13.14981,100.967808,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_7e74d889672c,Chon Buri,,PT บ้านบึง 1,EleX,EleX,13.229271,101.150416,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_eb8e7f772c8e,Chon Buri,,PT บางพระ2,EleX,EleX,13.240936,100.996317,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_1a12343a57cb,Chon Buri,,PT พนัสนิคม3,EleX,EleX,13.443609,101.282623,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_fed8d9823130,Chon Buri,,PT ศรีราชา 7,EleX,EleX,13.094126,101.103237,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_f77596cc8d6e,Chon Buri,,เขาคันทรงศรีราชา (ถ.331),EleX,EleX,13.109906,101.150962,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
rayong_kml_7a64805f2fa9,Rayong,,PT แกลง 11,EleX,EleX,12.779991,101.701917,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
samut_prakan_kml_cb8d783a0b26,Samut Prakan,,"สถานี TSS (24 ชม., สาธารณะ)",EleX,EleX,13.577938,100.785419,2,2,200,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
nakhon_ratchasima_kml_79f6a29294b8,Nakhon Ratchasima,,PT สีคิ้ว 6,EleX,EleX,14.840991,101.596445,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
chon_buri_kml_e320e1e47c5f,Chon Buri,,ALCAZAR Station,EleX,EleX,12.94433,100.888768,2,2,60,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
samut_prakan_kml_58c29b8dc3df,Samut Prakan,,PT สมุทรปราการ 5,EleX,EleX,13.564061,100.694285,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_c19e6c801a05,Pathum Thani,,PT คลองหลวง 10,EleX,EleX,14.06636,100.67194,2,2,150,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
pathum_thani_kml_f42d3a57b600,Pathum Thani,,ตลาดรังสิต,EleX,EleX,13.987043,100.61257,2,2,120,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
bangkok_kml_c86ccf852eae,Bangkok,,GO EV Charger X Eight Thonglor,EleX,EleX,13.73053,100.58195,2,2,60,,true,,,listed,https://www.google.com/maps/d/u/0/kml?forcekml=1&mid=1YKD1Z5CdoyMnSTCOf2TgLmKV-REwfmIC,public_listing_needs_operator_verification,"Imported from nationwide public KML; verify exact location, operator, connector count, power, access and live status.",medium_high,Provider=EleX; imported from KML; not operator-verified.,kml_import,true
